CES-ID,MSW05_Binomial,TreeTipNamePartial,UphamTreeName.full,Suborder,White,White-tips,Black-tips,Contrasting,Tufts,Naked,Fluffy,Tail_length,Prehen-Bin,Fatty,Autotomy,Mean_Annual_Temp ,Noc,Di,Crep,SocialGrpSize,Litter_size,Hib,A,F,Q,T,shade_score,Openness-Score,Mass,PrecipVar,SnakeThreat,OwlThreat,RaptorThreatNonOwl
13893,Akodon affinis,Akodon_affinis,Akodon_affinis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,69.1,0,0,0,15.44833682,1,1,1,NA,NA,NA,0,0,0,1,0.733,0.24,24.9,32.23993849,47.41666667,4.75,12.04166667
13894,Akodon albiventer,Akodon_albiventer,Akodon_albiventer_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,74.9,0,0,0,7.611076321,1,1,1,1,NA,0,0,1,0,1,0.2,0.8,21.8,102.0632,23.07070707,2.515151515,5.898989899
13895,Akodon azarae,Akodon_azarae,Akodon_azarae_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,80.4,0,0,0,17.31814467,1,1,1,NA,4.59,0,0,1,0,1,0.43,0.32,25,37.08784029,28.14342629,5.525896414,14.44223108
13897,Akodon boliviensis,Akodon_boliviensis,Akodon_boliviensis_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,72,0,0,0,9.515958018,1,1,1,NA,4.86,0,0,1,0,1,0.333,0.714285714,27.5,93.95253842,36.79710145,3.608695652,8.855072464
13898,Akodon budini,Akodon_budini,Akodon_budini_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,59,0,0,0,19.81562582,1,1,1,NA,NA,0,0,1,0,1,1,0.1,26.9,105.0148226,28.5625,4.3125,10.5
13901,Akodon cursor,Akodon_cursor,Akodon_cursor_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,77.9,0,0,0,21.3841739,1,1,1,NA,4.6,0,0,1,0,1,0.9,0.1,39.9,65.6636094,70.35078534,7.35078534,18.90575916
13902,Akodon dayi,Akodon_dayi,Akodon_dayi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,65.1,0,0,0,22.7014019,1,1,1,NA,3,NA,0,0,0,1,0.358,0.683333333,32.5,67.17570993,77.08450704,7.633802817,18.81690141
13903,Akodon dolores,Akodon_dolores,Akodon_dolores_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,68.8,0,0,0,15.40484842,1,1,1,NA,3.89,NA,0,0,0,1,0.4,0.6,50.5,74.21829991,23.42424242,5.363636364,13.63636364
13906,Akodon fumeus,Akodon_fumeus,Akodon_fumeus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,83.7,0,0,0,16.90951918,1,1,1,NA,NA,0,0,0,0,1,0.478,0.514285714,22.7,77.31457673,55.28333333,5.3,13.5
13907,Akodon iniscatus,Akodon_iniscatus,Akodon_iniscatus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,62.8,0,0,0,11.2749442,1,1,1,NA,NA,0,0,0,0,1,0.375,0.6,28.7,40.2049372,3.2875,2.93125,8.90625
13909,Akodon juninensis,Akodon_juninensis,Akodon_juninensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,63.9,0,0,0,8.721817444,1,1,1,NA,NA,NA,0,0,0,1,0.267,0.8,39,75.48365368,26.04255319,2.85106383,6.361702128
13910,Akodon kofordi,Akodon_kofordi,Akodon_kofordi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,81.3,0,0,0,14.52024455,1,1,1,NA,NA,NA,0,0,0,1,0.475,0.55,29.5,69.71504978,59.27272727,4.681818182,12.04545455
13911,Akodon lindberghi,Akodon_lindberghi,Akodon_lindberghi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,76.9,0,0,0,20.42931181,1,1,1,NA,2.7,NA,0,1,0,1,0.2,0.8,26.4,77.823552,90.80952381,9.714285714,23.28571429
13912,Akodon lutescens,Akodon_lutescens,Akodon_lutescens_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,74,0,0,0,10.90452027,1,1,1,NA,NA,NA,0,0,0,1,0.475,0.55,20.7,92.44638244,39.82142857,3.517857143,8.946428571
13913,Akodon mimus,Akodon_mimus,Akodon_mimus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,96.9,0,0,0,10.74480456,1,1,1,NA,2,0,0,0,0,1,0.475,0.625,24,74.33322411,55.38235294,4.588235294,12.20588235
13914,Akodon mollis,Akodon_mollis,Akodon_mollis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,75.8,0,0,0,15.82051247,1,1,1,NA,NA,0,0,0,0,1,0.34,0.690909091,30.4,66.76046326,36.87179487,3.551282051,9.025641026
13915,Akodon montensis,Akodon_montensis,Akodon_montensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,81.7,0,0,0,19.80363748,1,1,1,1,4,0,0,1,0,1,0.4,0.271428571,44.1,43.7314932,75.05853659,9.580487805,20.7804878
13916,Akodon mystax,Akodon_mystax,Akodon_mystax_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,74.3,0,0,0,19.98995257,1,1,1,NA,4,NA,0,0,0,1,0.45,0.5,18.5,71.82731145,85.16666667,10.16666667,23.58333333
13918,Akodon orophilus,Akodon_orophilus,Akodon_orophilus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,84.9,0,0,0,18.41896656,1,1,1,NA,NA,NA,0,0,0,1,0.48,0.6,39,54.7102152,50.5,3.461538462,10.26923077
13919,Akodon paranaensis,Akodon_paranaensis,Akodon_paranaensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,71.4,0,0,0,18.6194174,1,1,1,4,NA,NA,0,0,0,1,0.6,0.15,40.3,23.08968434,58.44578313,10.02409639,19.19277108
13920,Akodon pervalens,Akodon_pervalens,Akodon_pervalens_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,80.1,0,0,0,19.77005435,1,1,1,NA,NA,NA,0,0,0,1,0.65,0.3,61.3,90.59071676,40.77777778,4.722222222,12.05555556
13923,Akodon reigi,Akodon_reigi,Akodon_reigi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,86,0,0,0,17.44930076,1,1,1,NA,NA,NA,0,0,0,1,0.6,0.133333333,41.3,10.6054592,34.13636364,7.636363636,14.45454545
13924,Akodon sanctipaulensis,Akodon_sanctipaulensis,Akodon_sanctipaulensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,76.9,0,0,0,19.50323815,1,1,1,NA,NA,NA,0,0,0,1,0.941,0.191666667,27.1,41.51246751,83.66666667,10.83333333,22.66666667
13925,Akodon siberiae,Akodon_siberiae,Akodon_siberiae_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,86.8,0,0,0,17.93708836,1,1,1,NA,NA,NA,0,0,0,1,1,0.1,34.6,76.74617824,57.22222222,5.555555556,13.61111111
13926,Akodon simulator,Akodon_simulator,Akodon_simulator_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,69.7,0,0,0,18.54822215,1,1,1,NA,6.5,0,0,0,0,1,0.567,0.466666667,42.5,96.34504894,30.88679245,4.622641509,12.22641509
13929,Akodon spegazzinii,Akodon_spegazzinii,Akodon_spegazzinii_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,79.1,0,0,0,13.92462344,1,0,0,NA,5.5,0,0,0,0,1,0.467,0.566666667,NA,NA,NA,NA,NA
13930,Akodon subfuscus,Akodon_subfuscus,Akodon_subfuscus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,76.7,0,0,0,8.57753138,1,1,1,NA,NA,NA,0,0,0,1,0.477,0.629268293,30.4,82.15075906,40.68333333,3.966666667,9.716666667
13931,Akodon surdus,Akodon_surdus,Akodon_surdus_CRICETIDAE_RODENTIA,Myomorpha,NA,0,0,0,0,1,0,72,0,0,0,13.87180412,1,1,1,NA,NA,NA,0,0,0,1,1,0.1,39,71.91766603,41.90909091,4.545454545,8.909090909
13932,Akodon sylvanus,Akodon_sylvanus,Akodon_sylvanus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,79.7,0,0,0,17.26404887,1,1,1,NA,NA,NA,0,0,0,1,0.6,0.45,39,98.82251006,35.43333333,4.433333333,10.9
13933,Akodon toba,Akodon_toba,Akodon_toba_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,70,0,0,0,23.57935429,1,1,1,NA,NA,NA,0,0,0,1,0.4,0.5,51.2,65.90596602,56.54736842,7.147368421,19.10526316
13934,Akodon torques,Akodon_torques,Akodon_torques_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,87.5,0,0,0,15.72838176,1,1,1,NA,NA,0,0,0,0,1,0.417,0.577777778,39,66.23352538,51.5625,4.5625,11.1875
13935,Akodon varius,Akodon_varius,Akodon_varius_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,72.2,0,0,0,19.62822397,1,1,1,NA,NA,0,0,1,0,1,0.7,0.3,40,80.09663604,57.73333333,5.9,15.31666667
13948,Allocricetulus curtatus,Allocricetulus_curtatus,Allocricetulus_curtatus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,18.26,0,0,0,1.131317773,1,0,0,NA,5.19,0,0,0,0,1,0.4,0.5,47.8,103.9083345,5.233062331,3.994579946,8.474254743
13949,Allocricetulus eversmanni,Allocricetulus_eversmanni,Allocricetulus_eversmanni_CRICETIDAE_RODENTIA,Myomorpha,NA,0,0,0,0,1,0,21.34,0,0,0,4.070235243,1,0,0,NA,4.99,1,0,1,0,1,0.32,0.76,115.6,30.44401952,6.982608696,5.317391304,13.43913043
13950,Alticola albicaudus,Alticola_albicaudus,Alticola_albicaudus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,1,0,1,28.7,0,0,0,-6.945842278,1,1,1,NA,NA,NA,0,0,0,1,0.3,0.7,31,68.66583504,9.5,4.25,7.375
13951,Alticola argentatus,Alticola_argentatus,Alticola_argentatus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,48.5,0,0,0,3.893065079,1,1,1,3,4.57,0,0,1,0,1,0.3,0.733333333,37.7,68.97163681,6.571052632,4.260526316,8.302631579
13952,Alticola barakshin,Alticola_barakshin,Alticola_barakshin_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,1,0,1,20,0,0,0,-1.221442967,1,1,1,NA,NA,0,0,0,0,1,0.3,0.8,35,90.25133603,6.057377049,3.147540984,6.614754098
13953,Alticola lemminus,Alticola_lemminus,Alticola_lemminus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,18.2,0,0,0,-10.26949604,0,1,0,NA,5.8,NA,0,1,0,1,0.2,0.8,15.5,63.78181289,0.277544155,4.689365672,6.0625
13954,Alticola montosa,Alticola_montosa,Alticola_montosa_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,46.5,0,0,0,2.190496062,1,1,1,NA,NA,NA,0,0,0,1,0.4,0.5,19.7,67.82809615,11.84,5.84,11.32
13955,Alticola olchonensis,Alticola_olchonensis,Alticola_olchonensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,30.4,0,0,0,-0.992555752,0,1,0,NA,NA,0,0,0,0,1,0.2,0.8,33.2,101.4495155,4.666666667,8,17.5
13956,Alticola roylei,Alticola_roylei,Alticola_roylei_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,37,0,0,0,3.46136402,1,1,1,NA,5.44,NA,0,0,0,1,0.577,0.402941176,37,96.45724524,23.16,8.2,16.72
13957,Alticola semicanus,Alticola_semicanus,Alticola_semicanus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,25,0,0,0,-1.084086305,1,1,1,NA,6.5,NA,0,0,0,1,0.3,0.8,53.2,110.6205374,4.685185185,4.157407407,9
13958,Alticola stoliczkanus,Alticola_stoliczkanus,Alticola_stoliczkanus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,1,0,1,18.18,0,0,0,-2.215172413,1,1,1,NA,7.77,NA,0,0,0,1,0.375,0.6,27.5,95.28251079,5.240384615,3.247596154,4.858173077
13960,Alticola strelzowi,Alticola_strelzowi,Alticola_strelzowi_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,1,0,1,33.9,0,0,0,0.007488567,0,1,0,2,6.9,0,0,0,0,1,0.3,0.8,50,49.56445674,6.824120603,6.040201005,14.4120603
13961,Alticola tuvinicus,Alticola_tuvinicus,Alticola_tuvinicus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,1,0,1,37.9,0,0,0,-3.272253832,1,1,1,NA,NA,0,0,0,0,1,0.2,0.8,33.2,79.08780111,4.825242718,7.417475728,17.44660194
13962,Amphinectomys savamis,Amphinectomys_savamis,Amphinectomys_savamis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,101,0,0,0,26.26346503,1,0,0,NA,NA,NA,0,0,1,1,0.173,0.195238095,217.3,23.62643138,103.25,8,20
13963,Andalgalomys olrogi,Andalgalomys_olrogi,Andalgalomys_olrogi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,117,0,0,0,19.69819953,1,0,0,NA,NA,NA,0,0,0,1,0.4,0.5,32.9,82.67064947,20.2,3.866666667,11.13333333
13964,Andalgalomys pearsoni,Andalgalomys_pearsoni,Andalgalomys_pearsoni_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,110,0,0,0,25.18485165,1,0,0,NA,NA,0,0,0,0,1,0.3,0.8,25.4,63.36073608,65.09302326,7.093023256,20.3255814
13966,Andinomys edax,Andinomys_edax,Andinomys_edax_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,84.5,0,0,0,11.53037686,1,0,0,NA,2.91,0,0,0,0,1,0.3,0.7,69.7,102.190262,26.98734177,3.126582278,7.746835443
13967,Anotomys leander,Anotomys_leander,Anotomys_leander_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,125,0,0,0,13.60927818,1,0,0,NA,0.97,NA,0,0,1,1,0.367,0.366666667,66.4,47.85285634,54.58333333,5.833333333,14.5
13968,Arborimus albipes,Arborimus_albipes,Arborimus_albipes_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,62.44,0,0,0,10.30993725,1,0,0,NA,2.73,0,0,1,0,1,0.3,0.2,23,69.45990516,4.128205128,3.769230769,5.794871795
13969,Arborimus longicaudus,Arborimus_longicaudus,Arborimus_longicaudus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,70.79,0,0,0,10.46007171,1,0,0,1,2.91,0,1,0,0,0,0.6,0.2,21.8,67.4693307,4.529411765,4.264705882,6.617647059
13970,Arborimus pomo,Arborimus_pomo,Arborimus_pomo_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,68.26,0,0,0,11.65191359,1,0,0,NA,2,0,1,0,0,0,0.6,0.2,32.5,85.03546482,3.6,2.56,3.76
13971,Arvicola amphibius,Arvicola_amphibius,Arvicola_amphibius_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,56.87,0,0,0,1.862220976,1,1,1,NA,4.76,0,1,1,0,1,0.2875,0.35,225,40.70599254,3.437776685,5.968519429,10.22675848
13973,Arvicola sapidus,Arvicola_sapidus,Arvicola_sapidus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,36.88,0,0,0,11.96906999,1,1,1,NA,3.21,0,1,1,0,1,0.1155,0.2,220,32.07001782,3.996124031,3.093023256,6.624031008
13974,Arvicola scherman,Arvicola_scherman,Arvicola_scherman_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,43.65,0,0,0,7.845223273,1,1,1,NA,NA,0,1,1,0,1,0.3,0.8,97.5,26.97927031,4.770833333,4.729166667,9.430555556
13975,Auliscomys boliviensis,Auliscomys_boliviensis,Auliscomys_boliviensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,64.17,0,0,0,8.622052295,1,0,0,NA,3.4,0,0,0,0,1,0.25,0.55,65.7,93.87995466,31.77777778,2.981481481,7.407407407
13976,Auliscomys pictus,Auliscomys_pictus,Auliscomys_pictus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,79.4,0,0,0,6.794649206,1,0,0,NA,NA,NA,0,0,0,1,0.275,0.725,54.7,80.14009602,30.62352941,2.941176471,7.188235294
13977,Auliscomys sublimis,Auliscomys_sublimis,Auliscomys_sublimis_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,53.81,0,0,0,7.013121698,1,0,0,NA,NA,NA,0,0,0,1,0.3,0.74,38,100.1052855,26.06060606,2.848484848,6.585858586
13978,Baiomys musculus,Baiomys_musculus,Baiomys_musculus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,63.19,0,0,0,22.0322658,0,1,1,1,2.62,0,0,0,0,1,0.467,0.516666667,9,94.86398715,16.93939394,4.734848485,8.21969697
13979,Baiomys taylori,Baiomys_taylori,Baiomys_taylori_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,67.44,0,0,0,19.05196806,0,1,1,NA,2.52,0,0,0,0,1,0.4,0.566666667,8,75.29146204,20.0228013,6.390879479,10.48208469
13980,Bibimys chacoensis,Bibimys_chacoensis,Bibimys_chacoensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,74.36,0,0,0,20.84991647,1,0,0,NA,NA,NA,0,1,0,1,0.4,0.65,28,31.76745989,62.28571429,9.571428571,21.28571429
13981,Bibimys labiosus,Bibimys_labiosus,Bibimys_labiosus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,81.33,0,0,0,19.03022037,1,0,0,NA,NA,NA,0,0,0,1,0.9,0.1,29,51.71270225,88.85294118,10.94117647,23.6372549
13982,Bibimys torresi,Bibimys_torresi,Bibimys_torresi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,76,0,0,0,17.43483419,1,0,0,NA,NA,NA,0,0,0,1,0.2,0.5,28,28.71356343,19.8,5.2,13.4
14199,Blanfordimys afghanus,Blanfordimys_afghanus,Blanfordimys_afghanus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,26.32,0,0,0,10.22823853,0,1,1,5,3.4,0,0,1,0,1,0.173,0.838095238,30.8,84.8382301,13.69343066,4.153284672,8.715328467
14205,Blanfordimys bucharensis,Blanfordimys_bucharensis,Blanfordimys_bucharensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,26.77,0,0,0,9.812010319,0,1,1,5,4.5,0,0,1,0,1,0.4,0.6,35,76.65657962,10.45833333,5.1875,9.75
13983,Blarinomys breviceps,Blarinomys_breviceps,Blarinomys_breviceps_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,41.98,0,0,0,20.09168221,1,0,0,1,1.21,0,0,1,0,1,0.95,0.1,36.8,56.45345755,77.34482759,9.525862069,22.00862069
13985,Brucepattersonius griserufescens,Brucepattersonius_griserufescens,Brucepattersonius_griserufescens_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,103.47,0,0,0,19.87749127,NA,NA,NA,NA,NA,NA,0,0,0,1,0.95,0.1,NA,NA,NA,NA,NA
13988,Brucepattersonius iheringi,Brucepattersonius_iheringi,Brucepattersonius_iheringi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,94.06,0,0,0,18.18262331,1,0,0,NA,NA,NA,0,1,0,1,0.533,0.566666667,43,15.10713691,50.86764706,9.529411765,17.92647059
13991,Brucepattersonius soricinus,Brucepattersonius_soricinus,Brucepattersonius_soricinus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,80.09,0,0,0,18.69008898,1,0,0,NA,NA,NA,0,0,0,1,0.9,0.1,28.7,46.64933828,69.76923077,8.615384615,18.61538462
13994,Calomys boliviae,Calomys_boliviae,Calomys_boliviae_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,71.03,0,0,0,18.61892821,1,0,1,NA,NA,NA,0,0,0,1,1,0.1,27,86.83813085,46.5,4.838235294,12.63235294
13996,Calomys callidus,Calomys_callidus,Calomys_callidus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,64.32,0,0,0,19.83394658,1,0,1,NA,NA,NA,0,0,0,1,0.4,0.5,27,40.56707435,45.2,7.133333333,18.6
13997,Calomys callosus,Calomys_callosus,Calomys_callosus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,85.07,0,0,0,23.73625291,1,0,1,NA,4.91,NA,1,0,0,1,0.325,0.725,48,70.24144059,75.5194274,7.482617587,20.18404908
14000,Calomys expulsus,Calomys_expulsus,Calomys_expulsus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,72.47,0,0,0,23.48268057,1,0,1,NA,NA,NA,0,0,0,1,0.3,0.7,28.2,83.26092458,72.85022026,6.321585903,18.94273128
14002,Calomys hummelincki,Calomys_hummelincki,Calomys_hummelincki_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,81.15,0,0,0,27.04280346,1,0,1,NA,NA,0,0,0,0,1,0.2,0.733333333,27,68.80911044,52.82524272,7.45631068,16.77669903
14003,Calomys laucha,Calomys_laucha,Calomys_laucha_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,81.15,0,0,0,18.7512714,1,0,1,1,5.3,0,0,0,0,1,0.427,0.681818182,14,45.3607674,37.72327044,6.204402516,15.59433962
14004,Calomys lepidus,Calomys_lepidus,Calomys_lepidus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,59.92,0,0,0,8.053887364,1,0,1,NA,4.29,0,0,0,0,1,0.15,0.8,26.6,93.76003357,27.86956522,3.036231884,7.144927536
14007,Calomys musculinus,Calomys_musculinus,Calomys_musculinus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,87.39,0,0,0,15.27222384,1,0,1,1,6.27,0,0,0,0,1,0.3,0.7,20.1,60.16437536,19.72985782,3.876777251,11.13033175
14008,Calomys sorellus,Calomys_sorellus,Calomys_sorellus_CRICETIDAE_RODENTIA,Myomorpha,0,0,1,1,0,0,0,69.18,0,0,0,7.184479212,1,0,1,NA,NA,NA,0,0,0,1,0.433,0.633333333,20,78.33219343,28.87837838,2.77027027,6.72972973
14009,Calomys tener,Calomys_tener,Calomys_tener_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,78.15,0,0,0,22.6266877,1,0,1,NA,NA,NA,0,0,0,1,0.317,0.75,13.8,68.4756946,89.81184669,8.867595819,21.96515679
14010,Calomys tocantinsi,Calomys_tocantinsi,Calomys_tocantinsi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,69.95,0,0,0,26.17526268,1,0,1,NA,7.3,NA,0,0,0,1,0.533,0.466666667,25.3,81.13364645,91.11428571,6.114285714,20.4
14011,Calomys venustus,Calomys_venustus,Calomys_venustus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,66.08,0,0,0,16.67203764,1,0,1,NA,NA,0,0,0,0,1,0.35,0.65,50.7,60.73464397,19.6,5,15.28
14012,Cansumys canus,Cansumys_canus,Cansumys_canus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,75.84,0,0,0,6.353000698,1,0,0,NA,NA,NA,1,0,0,0,0.6,0.2,90.5,85.7144825,9.387755102,3.244897959,8.040816327
14013,Caryomys eva,Caryomys_eva,Caryomys_eva_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,56.38,0,0,0,6.996742776,1,1,1,NA,NA,NA,0,1,0,0,0.6,0.2,26.7,78.62615568,15.24096386,5,7.891566265
14014,Caryomys inez,Caryomys_inez,Caryomys_inez_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,35.23,0,0,0,10.44807453,1,1,1,NA,1.94,NA,0,1,0,0,0.75,0.15,26.7,82.13772357,14.32478632,5.128205128,6.205128205
14442,Chelemys macronyx,Chelemys_macronyx,Chelemys_macronyx_CRICETIDAE_RODENTIA,Myomorpha,NA,0,0,0,0,1,0,43.92,0,0,0,7.755476752,1,1,1,1,4.37,0,0,1,0,1,0.43,0.533333333,73.3,46.05851243,1.230769231,2.938461538,7.938461538
14025,Chelemys megalonyx,Chelemys_megalonyx,Chelemys_megalonyx_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,50.66,0,0,0,12.59448302,1,1,1,NA,NA,NA,0,1,0,1,0.467,0.433333333,50.8,86.51666881,1.31372549,2.450980392,6.078431373
14026,Chibchanomys orcesi,Chibchanomys_orcesi,Chibchanomys_orcesi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,109.52,0,0,0,16.57274055,1,0,0,1,NA,NA,0,0,1,1,0.05,0.5,37.5,102.5868511,27.66666667,4.5,13
14027,Chibchanomys trichotis,Chibchanomys_trichotis,Chibchanomys_trichotis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,104.2,0,0,0,16.3621808,1,0,0,1,0.97,NA,0,0,1,1,0.05,0.5,50,48.55516942,58.58333333,5.916666667,13.54166667
14029,Chilomys instans,Chilomys_instans,Chilomys_instans_CRICETIDAE_RODENTIA,Myomorpha,NA,0,0,0,0,1,0,127.03,0,0,0,14.40024059,1,0,0,1,NA,NA,0,0,0,1,1,0.1,19,46.59208778,52.20930233,5.976744186,13.65116279
14030,Chinchillula sahamae,Chinchillula_sahamae,Chinchillula_sahamae_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,64.56,0,0,0,6.123267817,1,0,0,NA,NA,NA,0,0,0,1,0.4,0.65,169.8,93.64171121,29.17777778,2.733333333,6.933333333
14031,Chionomys gud,Chionomys_gud,Chionomys_gud_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,56.2,0,0,0,3.373652381,1,1,1,1,5.83,0,0,1,0,1,0.2,0.8,93.5,36.46833196,8.061538462,4.046153846,9.784615385
14032,Chionomys nivalis,Chionomys_nivalis,Chionomys_nivalis_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,46,0,0,0,7.958348336,1,1,1,1,3.42,0,0,0,0,1,0.2,0.8,54,46.13015319,9.388501742,3.559233449,8.543554007
14033,Chionomys roberti,Chionomys_roberti,Chionomys_roberti_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,66.9,0,0,0,6.430961514,1,1,1,NA,1.94,0,1,0,0,1,0.6,0.2,93.5,35.84137521,7.393939394,3.681818182,9.439393939
14041,Cricetulus alticola,Cricetulus_alticola,Cricetulus_alticola_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,39.44,0,0,0,-6.236640909,1,1,1,1,7.5,NA,0,1,0,1,0.433,0.533333333,35,102.866253,8.102040816,4.326530612,6.306122449
14042,Cricetulus barabensis,Cricetulus_barabensis,Cricetulus_barabensis_CRICETIDAE_RODENTIA,Myomorpha,NA,0,0,0,0,1,0,24.49,0,0,0,2.706535483,1,1,1,1,6.06,1,0,1,0,1,0.333,0.7,22.9,95.52674373,6.549040512,6.430703625,10.75799574
